Protocol,Length,Src_IP,Dst_IP,Src_Port,Dst_Port,Timestamp,Anomaly
TCP,74,10.0.2.15,10.0.2.2,34738,1300,1629118911.2698,1
TCP,54,10.0.2.2,10.0.2.15,3690,40686,1629118911.270775,1
TCP,74,10.0.2.15,10.0.2.2,40672,1102,1629118911.270775,1
TCP,54,10.0.2.2,10.0.2.15,49176,34006,1629118911.271753,1
TCP,74,10.0.2.15,10.0.2.2,44078,58080,1629118911.272727,1
TCP,54,10.0.2.2,10.0.2.15,2047,54348,1629118911.273704,1
TCP,74,10.0.2.15,10.0.2.2,47608,648,1629118911.274681,1
TCP,54,10.0.2.2,10.0.2.15,1031,51490,1629118911.275655,1
TCP,74,10.0.2.15,10.0.2.2,38104,1099,1629118911.276631,1
TCP,54,10.0.2.2,10.0.2.15,5822,48852,1629118911.277608,1
TCP,74,10.0.2.15,10.0.2.2,33132,1060,1629118911.278584,1
TCP,54,10.0.2.2,10.0.2.15,5080,54620,1629118911.278584,1
TCP,74,10.0.2.15,10.0.2.2,37386,3006,1629118911.280536,1
TCP,54,10.0.2.2,10.0.2.15,7,39806,1629118911.280536,1
TCP,74,10.0.2.15,10.0.2.2,55196,13456,1629118911.281512,1
TCP,54,10.0.2.2,10.0.2.15,211,43420,1629118911.281512,1
TCP,74,10.0.2.15,10.0.2.2,42350,1947,1629118911.282487,1
TCP,54,10.0.2.2,10.0.2.15,3659,52374,1629118911.283463,1
TCP,74,10.0.2.15,10.0.2.2,38352,1077,1629118911.284439,1
TCP,54,10.0.2.2,10.0.2.15,7778,40802,1629118911.284439,1
TCP,74,10.0.2.15,10.0.2.2,42772,15004,1629118911.285416,1
TCP,54,10.0.2.2,10.0.2.15,1110,44342,1629118911.285416,1
TCP,74,10.0.2.15,10.0.2.2,55684,1104,1629118911.286391,1
TCP,54,10.0.2.2,10.0.2.15,5226,56344,1629118911.287367,1
TCP,74,10.0.2.15,10.0.2.2,51744,2144,1629118911.288344,1
TCP,54,10.0.2.2,10.0.2.15,5269,55868,1629118911.288344,1
TCP,74,10.0.2.15,10.0.2.2,38686,32784,1629118911.289319,1
TCP,54,10.0.2.2,10.0.2.15,32771,51280,1629118911.289319,1
TCP,74,10.0.2.15,10.0.2.2,46458,3880,1629118911.290296,1
TCP,54,10.0.2.2,10.0.2.15,1300,34738,1629118911.290296,1
TCP,74,10.0.2.15,10.0.2.2,56042,25734,1629118911.292247,1
TCP,54,10.0.2.2,10.0.2.15,1102,40672,1629118911.292247,1
TCP,74,10.0.2.15,10.0.2.2,51166,2875,1629118911.293223,1
TCP,54,10.0.2.2,10.0.2.15,58080,44078,1629118911.293223,1
TCP,74,10.0.2.15,10.0.2.2,54780,4001,1629118911.2942,1
TCP,54,10.0.2.2,10.0.2.15,648,47608,1629118911.295175,1
TCP,74,10.0.2.15,10.0.2.2,49600,1131,1629118911.296152,1
TCP,74,10.0.2.2,10.0.2.15,1099,38104,1629118911.296152,1
TCP,74,10.0.2.15,10.0.2.2,49730,1163,1629118911.297127,1
TCP,54,10.0.2.2,10.0.2.15,1060,33132,1629118911.297127,1
TCP,74,10.0.2.15,10.0.2.2,46782,3077,1629118911.298104,1
TCP,54,10.0.2.2,10.0.2.15,3006,37386,1629118911.29908,1
TCP,74,10.0.2.15,10.0.2.2,53490,6156,1629118911.300055,1
TCP,54,10.0.2.2,10.0.2.15,13456,55196,1629118911.300055,1
TCP,74,10.0.2.15,10.0.2.2,58346,481,1629118911.301032,1
TCP,54,10.0.2.2,10.0.2.15,1947,42350,1629118911.302007,1
TCP,74,10.0.2.15,10.0.2.2,36204,1216,1629118911.302983,1
TCP,54,10.0.2.2,10.0.2.15,1077,38352,1629118911.302983,1
TCP,74,10.0.2.15,10.0.2.2,40400,3784,1629118911.303959,1
TCP,54,10.0.2.2,10.0.2.15,15004,42772,1629118911.304935,1
TCP,74,10.0.2.15,10.0.2.2,41708,6881,1629118911.305911,1
TCP,54,10.0.2.2,10.0.2.15,1104,55684,1629118911.305911,1
TCP,74,10.0.2.15,10.0.2.2,49430,5120,1629118911.306888,1
TCP,54,10.0.2.2,10.0.2.15,2144,51744,1629118911.306888,1
TCP,74,10.0.2.15,10.0.2.2,39986,1149,1629118911.307864,1
TCP,54,10.0.2.2,10.0.2.15,32784,38686,1629118911.308839,1
TCP,74,10.0.2.15,10.0.2.2,52312,1334,1629118911.309815,1
TCP,54,10.0.2.2,10.0.2.15,3880,46458,1629118911.309815,1
TCP,74,10.0.2.15,10.0.2.2,44208,3013,1629118911.311769,1
TCP,54,10.0.2.2,10.0.2.15,25734,56042,1629118911.312745,1
TCP,74,10.0.2.15,10.0.2.2,39476,2068,1629118911.313723,1
TCP,54,10.0.2.2,10.0.2.15,2875,51166,1629118911.313723,1
TCP,74,10.0.2.15,10.0.2.2,54512,9968,1629118911.315674,1
TCP,54,10.0.2.2,10.0.2.15,4001,54780,1629118911.316649,1
TCP,74,10.0.2.15,10.0.2.2,48610,19283,1629118911.318601,1
TCP,54,10.0.2.2,10.0.2.15,1131,49600,1629118911.318601,1
TCP,74,10.0.2.15,10.0.2.2,57686,8082,1629118911.320551,1
TCP,54,10.0.2.2,10.0.2.15,1163,49730,1629118911.320551,1
TCP,74,10.0.2.15,10.0.2.2,34618,32768,1629118911.321527,1
TCP,54,10.0.2.2,10.0.2.15,3077,46782,1629118911.322504,1
TCP,74,10.0.2.15,10.0.2.2,60546,32774,1629118911.323479,1
TCP,54,10.0.2.2,10.0.2.15,6156,53490,1629118911.323479,1
TCP,74,10.0.2.15,10.0.2.2,59442,34572,1629118911.325431,1
TCP,54,10.0.2.2,10.0.2.15,481,58346,1629118911.325431,1
TCP,74,10.0.2.15,10.0.2.2,53288,901,1629118911.327384,1
TCP,54,10.0.2.2,10.0.2.15,1216,36204,1629118911.327384,1
TCP,74,10.0.2.15,10.0.2.2,43172,5101,1629118911.335191,1
TCP,54,10.0.2.2,10.0.2.15,3784,40400,1629118911.335191,1
TCP,74,10.0.2.15,10.0.2.2,34912,7025,1629118911.336167,1
TCP,54,10.0.2.2,10.0.2.15,6881,41708,1629118911.336167,1
TCP,74,10.0.2.15,10.0.2.2,48728,14238,1629118911.337143,1
TCP,54,10.0.2.2,10.0.2.15,5120,49430,1629118911.337143,1
TCP,74,10.0.2.15,10.0.2.2,55158,44442,1629118911.338119,1
TCP,54,10.0.2.2,10.0.2.15,1149,39986,1629118911.339095,1
TCP,74,10.0.2.15,10.0.2.2,55674,125,1629118911.339095,1
TCP,54,10.0.2.2,10.0.2.15,1334,52312,1629118911.340072,1
TCP,74,10.0.2.15,10.0.2.2,53764,6667,1629118911.341047,1
TCP,54,10.0.2.2,10.0.2.15,3013,44208,1629118911.342023,1
TCP,74,10.0.2.15,10.0.2.2,39734,900,1629118911.342999,1
TCP,54,10.0.2.2,10.0.2.15,2068,39476,1629118911.343975,1
TCP,74,10.0.2.15,10.0.2.2,36252,3945,1629118911.344951,1
TCP,54,10.0.2.2,10.0.2.15,9968,54512,1629118911.344951,1
TCP,74,10.0.2.15,10.0.2.2,34892,32776,1629118911.345928,1
TCP,54,10.0.2.2,10.0.2.15,19283,48610,1629118911.345928,1
TCP,74,10.0.2.15,10.0.2.2,43568,9929,1629118911.34788,1
TCP,54,10.0.2.2,10.0.2.15,8082,57686,1629118911.34788,1
TCP,74,10.0.2.15,10.0.2.2,40932,2717,1629118911.348855,1
TCP,54,10.0.2.2,10.0.2.15,32768,34618,1629118911.349832,1
TCP,74,10.0.2.15,10.0.2.2,54930,40911,1629118911.350808,1
TCP,54,10.0.2.2,10.0.2.15,32774,60546,1629118911.351783,1
TCP,74,10.0.2.15,10.0.2.2,55364,2111,1629118911.353735,1
TCP,54,10.0.2.2,10.0.2.15,34572,59442,1629118911.353735,1
TCP,74,10.0.2.15,10.0.2.2,55636,5100,1629118911.354711,1
TCP,54,10.0.2.2,10.0.2.15,901,53288,1629118911.355687,1
TCP,74,10.0.2.15,10.0.2.2,57988,7938,1629118911.356663,1
TCP,54,10.0.2.2,10.0.2.15,5101,43172,1629118911.356663,1
TCP,74,10.0.2.15,10.0.2.2,45084,8085,1629118911.357639,1
TCP,54,10.0.2.2,10.0.2.15,7025,34912,1629118911.358615,1
TCP,74,10.0.2.15,10.0.2.2,60210,3031,1629118911.359591,1
TCP,54,10.0.2.2,10.0.2.15,14238,48728,1629118911.359591,1
TCP,74,10.0.2.15,10.0.2.2,49386,50300,1629118911.360567,1
TCP,54,10.0.2.2,10.0.2.15,44442,55158,1629118911.361543,1
TCP,74,10.0.2.15,10.0.2.2,60432,3268,1629118911.362519,1
TCP,54,10.0.2.2,10.0.2.15,125,55674,1629118911.362519,1
TCP,74,10.0.2.15,10.0.2.2,44318,30000,1629118911.363496,1
TCP,74,10.0.2.2,10.0.2.15,6667,53764,1629118911.363496,1
TCP,74,10.0.2.15,10.0.2.2,44434,64623,1629118911.364471,1
TCP,54,10.0.2.2,10.0.2.15,900,39734,1629118911.365447,1
TCP,74,10.0.2.15,10.0.2.2,41254,55600,1629118911.366423,1
TCP,54,10.0.2.2,10.0.2.15,3945,36252,1629118911.367399,1
TCP,74,10.0.2.15,10.0.2.2,47532,5903,1629118911.368375,1
TCP,54,10.0.2.2,10.0.2.15,32776,34892,1629118911.368375,1
TCP,66,10.0.2.15,10.0.2.2,38104,1099,1629118911.370327,1
TCP,54,10.0.2.2,10.0.2.15,9929,43568,1629118911.370327,1
TCP,66,10.0.2.15,10.0.2.2,38104,1099,1629118911.371303,1
TCP,54,10.0.2.2,10.0.2.15,2717,40932,1629118911.372279,1
TCP,74,10.0.2.15,10.0.2.2,41088,144,1629118911.373255,1
TCP,54,10.0.2.2,10.0.2.15,40911,54930,1629118911.374231,1
TCP,74,10.0.2.15,10.0.2.2,33804,5560,1629118911.374231,1
TCP,54,10.0.2.2,10.0.2.15,2111,55364,1629118911.375207,1
TCP,74,10.0.2.15,10.0.2.2,35828,16018,1629118911.376183,1
TCP,54,10.0.2.2,10.0.2.15,5100,55636,1629118911.376183,1
TCP,74,10.0.2.15,10.0.2.2,51204,5431,1629118911.378135,1
TCP,54,10.0.2.2,10.0.2.15,7938,57988,1629118911.378135,1
TCP,74,10.0.2.15,10.0.2.2,39172,1236,1629118911.379111,1
TCP,54,10.0.2.2,10.0.2.15,8085,45084,1629118911.379111,1
TCP,74,10.0.2.15,10.0.2.2,40742,8008,1629118911.380088,1
TCP,54,10.0.2.2,10.0.2.15,3031,60210,1629118911.381063,1
TCP,74,10.0.2.15,10.0.2.2,43156,9071,1629118911.382039,1
TCP,54,10.0.2.2,10.0.2.15,50300,49386,1629118911.382039,1
TCP,74,10.0.2.15,10.0.2.2,49064,636,1629118911.383015,1
TCP,54,10.0.2.2,10.0.2.15,3268,60432,1629118911.383992,1
TCP,74,10.0.2.15,10.0.2.2,35362,5555,1629118911.384985,1
TCP,54,10.0.2.2,10.0.2.15,30000,44318,1629118911.385943,1
TCP,74,10.0.2.15,10.0.2.2,47194,2393,1629118911.386919,1
TCP,54,10.0.2.2,10.0.2.15,64623,44434,1629118911.386919,1
TCP,74,10.0.2.15,10.0.2.2,43458,10778,1629118911.387895,1
TCP,54,10.0.2.2,10.0.2.15,55600,41254,1629118911.388871,1
TCP,74,10.0.2.15,10.0.2.2,45090,280,1629118911.389847,1
TCP,54,10.0.2.2,10.0.2.15,5903,47532,1629118911.389847,1
TCP,74,10.0.2.15,10.0.2.2,43794,19350,1629118911.390822,1
TCP,54,10.0.2.2,10.0.2.15,144,41088,1629118911.391799,1
TCP,74,10.0.2.15,10.0.2.2,57968,6059,1629118911.392776,1
TCP,54,10.0.2.2,10.0.2.15,5560,33804,1629118911.392776,1
TCP,74,10.0.2.15,10.0.2.2,34266,1272,1629118911.393751,1
TCP,54,10.0.2.2,10.0.2.15,16018,35828,1629118911.393751,1
TCP,74,10.0.2.15,10.0.2.2,33304,50636,1629118911.394727,1
TCP,54,10.0.2.2,10.0.2.15,5431,51204,1629118911.395703,1
TCP,74,10.0.2.15,10.0.2.2,59948,1864,1629118911.396679,1
TCP,54,10.0.2.2,10.0.2.15,1236,39172,1629118911.397657,1
TCP,74,10.0.2.15,10.0.2.2,34630,62078,1629118911.398632,1
TCP,54,10.0.2.2,10.0.2.15,8008,40742,1629118911.399608,1
TCP,74,10.0.2.15,10.0.2.2,37974,8086,1629118911.401404,1
TCP,54,10.0.2.2,10.0.2.15,9071,43156,1629118911.401404,1
TCP,74,10.0.2.15,10.0.2.2,32992,254,1629118911.402366,1
TCP,54,10.0.2.2,10.0.2.15,636,49064,1629118911.403342,1
TCP,74,10.0.2.15,10.0.2.2,57958,222,1629118911.404316,1
TCP,54,10.0.2.2,10.0.2.15,5555,35362,1629118911.405292,1
TCP,74,10.0.2.15,10.0.2.2,53382,4129,1629118911.405292,1
TCP,54,10.0.2.2,10.0.2.15,2393,47194,1629118911.406268,1
TCP,74,10.0.2.15,10.0.2.2,49400,30,1629118911.407244,1
TCP,54,10.0.2.2,10.0.2.15,10778,43458,1629118911.407244,1
TCP,74,10.0.2.15,10.0.2.2,36366,3,1629118911.409196,1
TCP,54,10.0.2.2,10.0.2.15,280,45090,1629118911.409196,1
TCP,74,10.0.2.15,10.0.2.2,37342,8222,1629118911.410172,1
TCP,54,10.0.2.2,10.0.2.15,19350,43794,1629118911.410172,1
TCP,74,10.0.2.15,10.0.2.2,36544,32778,1629118911.411148,1
TCP,54,10.0.2.2,10.0.2.15,6059,57968,1629118911.412124,1
TCP,74,10.0.2.15,10.0.2.2,38812,1024,1629118911.413101,1
TCP,54,10.0.2.2,10.0.2.15,1272,34266,1629118911.413101,1
TCP,74,10.0.2.15,10.0.2.2,46114,541,1629118911.415052,1
TCP,54,10.0.2.2,10.0.2.15,50636,33304,1629118911.415052,1
TCP,74,10.0.2.15,10.0.2.2,45188,14442,1629118911.416029,1
TCP,54,10.0.2.2,10.0.2.15,1864,59948,1629118911.417006,1
TCP,74,10.0.2.15,10.0.2.2,38038,5414,1629118911.417006,1
TCP,54,10.0.2.2,10.0.2.15,62078,34630,1629118911.417998,1
TCP,74,10.0.2.15,10.0.2.2,51456,9200,1629118911.418956,1
TCP,54,10.0.2.2,10.0.2.15,8086,37974,1629118911.419932,1
TCP,74,10.0.2.15,10.0.2.2,47266,32772,1629118911.420908,1
TCP,54,10.0.2.2,10.0.2.15,254,32992,1629118911.421885,1
TCP,74,10.0.2.15,10.0.2.2,43178,593,1629118911.422861,1
TCP,54,10.0.2.2,10.0.2.15,222,57958,1629118911.422861,1
TCP,74,10.0.2.15,10.0.2.2,43050,2119,1629118911.423836,1
TCP,54,10.0.2.2,10.0.2.15,4129,53382,1629118911.423836,1
TCP,74,10.0.2.15,10.0.2.2,50540,2001,1629118911.424812,1
TCP,54,10.0.2.2,10.0.2.15,30,49400,1629118911.425789,1
TCP,74,10.0.2.15,10.0.2.2,42186,4003,1629118911.425789,1
TCP,54,10.0.2.2,10.0.2.15,3,36366,1629118911.426764,1
TCP,74,10.0.2.15,10.0.2.2,47778,10012,1629118911.42774,1
TCP,54,10.0.2.2,10.0.2.15,8222,37342,1629118911.42774,1
TCP,74,10.0.2.15,10.0.2.2,35150,3323,1629118911.428716,1
TCP,54,10.0.2.2,10.0.2.15,32778,36544,1629118911.428716,1
TCP,74,10.0.2.15,10.0.2.2,38802,3017,1629118911.429692,1
TCP,54,10.0.2.2,10.0.2.15,1024,38812,1629118911.430668,1
TCP,74,10.0.2.15,10.0.2.2,33126,8383,1629118911.430668,1
TCP,54,10.0.2.2,10.0.2.15,541,46114,1629118911.431645,1
TCP,66,10.0.2.15,10.0.2.2,53764,6667,1629118911.431645,1
TCP,54,10.0.2.2,10.0.2.15,14442,45188,1629118911.432623,1
TCP,66,10.0.2.15,10.0.2.2,53764,6667,1629118911.433608,1
TCP,54,10.0.2.2,10.0.2.15,5414,38038,1629118911.433608,1
TCP,74,10.0.2.15,10.0.2.2,34442,49158,1629118911.434597,1
TCP,54,10.0.2.2,10.0.2.15,9200,51456,1629118911.435548,1
TCP,74,10.0.2.15,10.0.2.2,47866,5087,1629118911.436528,1
TCP,54,10.0.2.2,10.0.2.15,32772,47266,1629118911.436528,1
TCP,74,10.0.2.15,10.0.2.2,48670,8300,1629118911.437502,1
TCP,54,10.0.2.2,10.0.2.15,593,43178,1629118911.437502,1
TCP,74,10.0.2.15,10.0.2.2,48358,10617,1629118911.439452,1
TCP,54,10.0.2.2,10.0.2.15,2119,43050,1629118911.439452,1
TCP,74,10.0.2.15,10.0.2.2,37404,9002,1629118911.440428,1
TCP,54,10.0.2.2,10.0.2.15,2001,50540,1629118911.441405,1
TCP,74,10.0.2.15,10.0.2.2,34438,14000,1629118911.442382,1
TCP,54,10.0.2.2,10.0.2.15,4003,42186,1629118911.442382,1
TCP,74,10.0.2.15,10.0.2.2,42926,163,1629118911.444332,1
TCP,54,10.0.2.2,10.0.2.15,10012,47778,1629118911.444332,1
TCP,74,10.0.2.15,10.0.2.2,59336,4998,1629118911.445307,1
TCP,54,10.0.2.2,10.0.2.15,3323,35150,1629118911.446284,1
TCP,74,10.0.2.15,10.0.2.2,48870,5432,1629118911.446284,1
TCP,54,10.0.2.2,10.0.2.15,3017,38802,1629118911.447261,1
TCP,74,10.0.2.15,10.0.2.2,55278,5666,1629118911.448236,1
TCP,54,10.0.2.2,10.0.2.15,8383,33126,1629118911.448236,1
TCP,74,10.0.2.15,10.0.2.2,34056,3851,1629118911.449212,1
DNS,82,10.0.2.2,8.8.8.8,49094,53,1629118911.449212,1
TCP,74,10.0.2.15,10.0.2.2,45640,4242,1629118911.450188,1
TCP,54,10.0.2.2,10.0.2.15,49158,34442,1629118911.450188,1
TCP,74,10.0.2.15,10.0.2.2,48412,61532,1629118911.451164,1
TCP,54,10.0.2.2,10.0.2.15,5087,47866,1629118911.451164,1
TCP,74,10.0.2.15,10.0.2.2,57216,4224,1629118911.453116,1
TCP,54,10.0.2.2,10.0.2.15,8300,48670,1629118911.453116,1
TCP,74,10.0.2.15,10.0.2.2,54306,1069,1629118911.454092,1
TCP,54,10.0.2.2,10.0.2.15,10617,48358,1629118911.454092,1
TCP,74,10.0.2.15,10.0.2.2,32804,3390,1629118911.455068,1
TCP,54,10.0.2.2,10.0.2.15,9002,37404,1629118911.455068,1
TCP,74,10.0.2.15,10.0.2.2,37846,8010,1629118911.456044,1
TCP,54,10.0.2.2,10.0.2.15,14000,34438,1629118911.457021,1
TCP,74,10.0.2.15,10.0.2.2,47666,1271,1629118911.457021,1
TCP,54,10.0.2.2,10.0.2.15,163,42926,1629118911.457996,1
TCP,74,10.0.2.15,10.0.2.2,60292,3527,1629118911.458971,1
TCP,54,10.0.2.2,10.0.2.15,4998,59336,1629118911.459948,1
TCP,74,10.0.2.15,10.0.2.2,46120,1059,1629118911.460924,1
TCP,74,10.0.2.2,10.0.2.15,5432,48870,1629118911.460924,1
TCP,74,10.0.2.15,10.0.2.2,37212,106,1629118911.4619,1
TCP,54,10.0.2.2,10.0.2.15,5666,55278,1629118911.4619,1
TCP,74,10.0.2.15,10.0.2.2,57274,3000,1629118911.463852,1
TCP,54,10.0.2.2,10.0.2.15,3851,34056,1629118911.463852,1
TCP,74,10.0.2.15,10.0.2.2,45742,2170,1629118911.464828,1
TCP,54,10.0.2.2,10.0.2.15,4242,45640,1629118911.465804,1
TCP,74,10.0.2.15,10.0.2.2,38226,340,1629118911.465804,1
TCP,54,10.0.2.2,10.0.2.15,61532,48412,1629118911.466781,1
TCP,74,10.0.2.15,10.0.2.2,38152,2718,1629118911.467756,1
TCP,54,10.0.2.2,10.0.2.15,4224,57216,1629118911.467756,1
TCP,74,10.0.2.15,10.0.2.2,48618,65129,1629118911.468732,1
TCP,54,10.0.2.2,10.0.2.15,1069,54306,1629118911.469709,1
TCP,74,10.0.2.15,10.0.2.2,56352,1863,1629118911.470683,1
TCP,54,10.0.2.2,10.0.2.15,3390,32804,1629118911.470683,1
TCP,74,10.0.2.15,10.0.2.2,35172,2710,1629118911.471661,1
TCP,54,10.0.2.2,10.0.2.15,8010,37846,1629118911.471661,1
TCP,74,10.0.2.15,10.0.2.2,42322,50500,1629118911.472638,1
TCP,54,10.0.2.2,10.0.2.15,1271,47666,1629118911.472638,1
TCP,74,10.0.2.15,10.0.2.2,41886,1088,1629118911.473612,1
TCP,54,10.0.2.2,10.0.2.15,3527,60292,1629118911.474588,1
TCP,74,10.0.2.15,10.0.2.2,43660,1105,1629118911.475564,1
TCP,54,10.0.2.2,10.0.2.15,1059,46120,1629118911.475564,1
TCP,74,10.0.2.15,10.0.2.2,35410,2702,1629118911.47654,1
TCP,54,10.0.2.2,10.0.2.15,106,37212,1629118911.477516,1
TCP,74,10.0.2.15,10.0.2.2,46382,7100,1629118911.478491,1
TCP,54,10.0.2.2,10.0.2.15,3000,57274,1629118911.478491,1
TCP,74,10.0.2.15,10.0.2.2,33876,4550,1629118911.479468,1
TCP,54,10.0.2.2,10.0.2.15,2170,45742,1629118911.479468,1
TCP,74,10.0.2.15,10.0.2.2,42920,31337,1629118911.480444,1
TCP,54,10.0.2.2,10.0.2.15,340,38226,1629118911.480444,1
TCP,74,10.0.2.15,10.0.2.2,47580,70,1629118911.482396,1
TCP,54,10.0.2.2,10.0.2.15,2718,38152,1629118911.482396,1
TCP,74,10.0.2.15,10.0.2.2,45168,20222,1629118911.483372,1
TCP,54,10.0.2.2,10.0.2.15,65129,48618,1629118911.483372,1
TCP,74,10.0.2.15,10.0.2.2,48096,32775,1629118911.484348,1
TCP,54,10.0.2.2,10.0.2.15,1863,56352,1629118911.484348,1
TCP,74,10.0.2.15,10.0.2.2,51952,1075,1629118911.485325,1
TCP,54,10.0.2.2,10.0.2.15,2710,35172,1629118911.486301,1
TCP,74,10.0.2.15,10.0.2.2,37186,1046,1629118911.487277,1
TCP,54,10.0.2.2,10.0.2.15,50500,42322,1629118911.487277,1
TCP,74,10.0.2.15,10.0.2.2,46500,9220,1629118911.488253,1
TCP,54,10.0.2.2,10.0.2.15,1088,41886,1629118911.489229,1
TCP,74,10.0.2.15,10.0.2.2,51506,5911,1629118911.489229,1
TCP,54,10.0.2.2,10.0.2.15,1105,43660,1629118911.490204,1
TCP,74,10.0.2.15,10.0.2.2,56306,1040,1629118911.49118,1
TCP,54,10.0.2.2,10.0.2.15,2702,35410,1629118911.49118,1
TCP,74,10.0.2.15,10.0.2.2,55478,1049,1629118911.493132,1
TCP,54,10.0.2.2,10.0.2.15,7100,46382,1629118911.493132,1
TCP,74,10.0.2.15,10.0.2.2,45184,1782,1629118911.494108,1
TCP,54,10.0.2.2,10.0.2.15,4550,33876,1629118911.494108,1
TCP,74,10.0.2.15,10.0.2.2,51992,8045,1629118911.495084,1
TCP,54,10.0.2.2,10.0.2.15,31337,42920,1629118911.495084,1
TCP,74,10.0.2.15,10.0.2.2,36676,3260,1629118911.497036,1
TCP,54,10.0.2.2,10.0.2.15,70,47580,1629118911.497036,1
TCP,74,10.0.2.15,10.0.2.2,50412,60020,1629118911.498012,1
TCP,54,10.0.2.2,10.0.2.15,20222,45168,1629118911.498012,1
TCP,74,10.0.2.15,10.0.2.2,36790,5999,1629118911.499964,1
TCP,54,10.0.2.2,10.0.2.15,32775,48096,1629118911.499964,1
TCP,74,10.0.2.15,10.0.2.2,54988,9876,1629118911.500939,1
TCP,54,10.0.2.2,10.0.2.15,1075,51952,1629118911.501595,1
TCP,74,10.0.2.15,10.0.2.2,39766,1277,1629118911.502573,1
TCP,54,10.0.2.2,10.0.2.15,1046,37186,1629118911.502573,1
TCP,74,10.0.2.15,10.0.2.2,55002,20828,1629118911.503549,1
TCP,54,10.0.2.2,10.0.2.15,9220,46500,1629118911.503549,1
TCP,74,10.0.2.15,10.0.2.2,48816,1076,1629118911.504526,1
TCP,54,10.0.2.2,10.0.2.15,5911,51506,1629118911.505503,1
TCP,74,10.0.2.15,10.0.2.2,46368,5902,1629118911.506479,1
TCP,54,10.0.2.2,10.0.2.15,1040,56306,1629118911.506479,1
TCP,74,10.0.2.15,10.0.2.2,43252,99,1629118911.507455,1
TCP,54,10.0.2.2,10.0.2.15,1049,55478,1629118911.50843,1
TCP,74,10.0.2.15,10.0.2.2,34910,9207,1629118911.509406,1
TCP,54,10.0.2.2,10.0.2.15,1782,45184,1629118911.510381,1
TCP,74,10.0.2.15,10.0.2.2,54736,8011,1629118911.511357,1
TCP,54,10.0.2.2,10.0.2.15,8045,51992,1629118911.511357,1
TCP,74,10.0.2.15,10.0.2.2,39414,5962,1629118911.51331,1
TCP,54,10.0.2.2,10.0.2.15,3260,36676,1629118911.514287,1
TCP,74,10.0.2.15,10.0.2.2,58930,7627,1629118911.515262,1
TCP,54,10.0.2.2,10.0.2.15,60020,50412,1629118911.515262,1
TCP,74,10.0.2.15,10.0.2.2,51860,1021,1629118911.516238,1
TCP,54,10.0.2.2,10.0.2.15,5999,36790,1629118911.517215,1
TCP,74,10.0.2.15,10.0.2.2,37028,2121,1629118911.518191,1
TCP,54,10.0.2.2,10.0.2.15,9876,54988,1629118911.519166,1
TCP,74,10.0.2.15,10.0.2.2,49864,2041,1629118911.520142,1
TCP,54,10.0.2.2,10.0.2.15,1277,39766,1629118911.520142,1
TCP,74,10.0.2.15,10.0.2.2,54656,2604,1629118911.522094,1
TCP,54,10.0.2.2,10.0.2.15,20828,55002,1629118911.522094,1
TCP,74,10.0.2.15,10.0.2.2,60538,15000,1629118911.52307,1
TCP,54,10.0.2.2,10.0.2.15,1076,48816,1629118911.52307,1
TCP,74,10.0.2.15,10.0.2.2,56652,83,1629118911.525021,1
TCP,54,10.0.2.2,10.0.2.15,5902,46368,1629118911.525021,1
TCP,74,10.0.2.15,10.0.2.2,36126,3998,1629118911.525997,1
TCP,54,10.0.2.2,10.0.2.15,99,43252,1629118911.525997,1
TCP,74,10.0.2.15,10.0.2.2,44242,10002,1629118911.527949,1
TCP,54,10.0.2.2,10.0.2.15,9207,34910,1629118911.527949,1
TCP,66,10.0.2.15,10.0.2.2,48870,5432,1629118911.528926,1
TCP,54,10.0.2.2,10.0.2.15,8011,54736,1629118911.528926,1
TCP,66,10.0.2.15,10.0.2.2,48870,5432,1629118911.530878,1
TCP,54,10.0.2.2,10.0.2.15,5962,39414,1629118911.530878,1
TCP,74,10.0.2.15,10.0.2.2,60374,416,1629118911.531856,1
TCP,54,10.0.2.2,10.0.2.15,7627,58930,1629118911.53283,1
TCP,74,10.0.2.15,10.0.2.2,36720,49175,1629118911.533807,1
TCP,54,10.0.2.2,10.0.2.15,1021,51860,1629118911.534782,1
TCP,74,10.0.2.15,10.0.2.2,33080,15660,1629118911.535758,1
TCP,74,10.0.2.2,10.0.2.15,2121,37028,1629118911.536734,1
TCP,74,10.0.2.15,10.0.2.2,50518,2323,1629118911.53771,1
TCP,54,10.0.2.2,10.0.2.15,2041,49864,1629118911.53771,1
TCP,74,10.0.2.15,10.0.2.2,58394,2602,1629118911.538686,1
TCP,54,10.0.2.2,10.0.2.15,2604,54656,1629118911.539662,1
TCP,74,10.0.2.15,10.0.2.2,54846,3371,1629118911.540638,1
TCP,54,10.0.2.2,10.0.2.15,15000,60538,1629118911.541616,1
TCP,74,10.0.2.15,10.0.2.2,58066,1174,1629118911.543566,1
TCP,54,10.0.2.2,10.0.2.15,83,56652,1629118911.543566,1
TCP,74,10.0.2.15,10.0.2.2,45584,2126,1629118911.544542,1
TCP,54,10.0.2.2,10.0.2.15,3998,36126,1629118911.544542,1
TCP,74,10.0.2.15,10.0.2.2,34398,9081,1629118911.545517,1
TCP,54,10.0.2.2,10.0.2.15,10002,44242,1629118911.545517,1
TCP,74,10.0.2.15,10.0.2.2,45290,548,1629118911.546494,1
TCP,54,10.0.2.2,10.0.2.15,416,60374,1629118911.547471,1
